County  Code,County  Name,Constituency Code,Constituency Name,Ward Code,Ward Name,Candidate Surname,Candidate Other Names,Party Code,Political  Party Name,Abbreviation,Abbreviation Enhanced,Party Code Enhanced
35,Kericho,190,Ainamoi,947,Kipchebor,Chelangat,Mary  Betty,Ind,Independent,IND,IND_CAW947_01,IND_CAW947_01
35,Kericho,190,Ainamoi,947,Kipchebor,Eric,Kipkirui Bett,15,United Democratic Alliance,UDA,UDA,15
35,Kericho,190,Ainamoi,947,Kipchebor,Gechuki,Stephen Onyancha,61,Ubuntu Peoples Forum,UPF,UPF,61
35,Kericho,190,Ainamoi,947,Kipchebor,Geoffrey,Keino  Kiprotich,62,Amani National Congress,ANC,ANC,62
35,Kericho,190,Ainamoi,947,Kipchebor,Jackline,Chepngetich,Ind,Independent,IND,IND_CAW947_02,IND_CAW947_02
35,Kericho,190,Ainamoi,947,Kipchebor,Kemei,Joseph  Kipkirui,Ind,Independent,IND,IND_CAW947_03,IND_CAW947_03
35,Kericho,190,Ainamoi,947,Kipchebor,Omanga,Yusuf Ramadhani,Ind,Independent,IND,IND_CAW947_04,IND_CAW947_04
35,Kericho,190,Ainamoi,947,Kipchebor,Ronald,Kirui,Ind,Independent,IND,IND_CAW947_05,IND_CAW947_05
35,Kericho,190,Ainamoi,947,Kipchebor,Siele,Joel  Kipkorir,Ind,Independent,IND,IND_CAW947_06,IND_CAW947_06
35,Kericho,190,Ainamoi,947,Kipchebor,Tum,Nicholas Kiptonui,21,Orange Democratic Movement,ODM,ODM,21
35,Kericho,190,Ainamoi,947,Kipchebor,Yegon,Benard Kipkoech,Ind,Independent,IND,IND_CAW947_07,IND_CAW947_07
35,Kericho,190,Ainamoi,948,Kipchimchim,Dennis,Kipkirui,Ind,Independent,IND,IND_CAW948_01,IND_CAW948_01
35,Kericho,190,Ainamoi,948,Kipchimchim,Mutai,Philiph Kipngenoh,15,United Democratic Alliance,UDA,UDA,15
35,Kericho,190,Ainamoi,949,Kapsaos,Biazon,Kipchirchir Langat,Ind,Independent,IND,IND_CAW949_01,IND_CAW949_01
35,Kericho,190,Ainamoi,949,Kapsaos,Bii,Kiptoo  Paul,15,United Democratic Alliance,UDA,UDA,15
35,Kericho,190,Ainamoi,949,Kapsaos,Cosmas,Kirui,Ind,Independent,IND,IND_CAW949_02,IND_CAW949_02
35,Kericho,191,Bureti,950,Kisiara,Kiprob,Ngetich Gilbert,15,United Democratic Alliance,UDA,UDA,15
35,Kericho,191,Bureti,950,Kisiara,Ruto,Ezekiel,Ind,Independent,IND,IND_CAW950_01,IND_CAW950_01
35,Kericho,191,Bureti,951,Tebesonik,Alex,Kipkemoi,Ind,Independent,IND,IND_CAW951_01,IND_CAW951_01
35,Kericho,191,Bureti,951,Tebesonik,Cheruiyot,Kirui  Robert,Ind,Independent,IND,IND_CAW951_02,IND_CAW951_02
35,Kericho,191,Bureti,951,Tebesonik,Cheruiyot,Shadrack Kibet,33,Kenya African National Union,KANU,KANU,33
35,Kericho,191,Bureti,951,Tebesonik,Duncan,Cheruiyot Kirui,62,Amani National Congress,ANC,ANC,62
35,Kericho,191,Bureti,951,Tebesonik,Kimeto,Nancy  Chebet Langat,15,United Democratic Alliance,UDA,UDA,15
35,Kericho,191,Bureti,951,Tebesonik,Kirui,Kipngeno,Ind,Independent,IND,IND_CAW951_03,IND_CAW951_03
35,Kericho,191,Bureti,951,Tebesonik,Rono,Elvis  Kipkurui,Ind,Independent,IND,IND_CAW951_04,IND_CAW951_04
35,Kericho,191,Bureti,952,Cheboin,Terer,Francis Kiplangat,15,United Democratic Alliance,UDA,UDA,15
35,Kericho,191,Bureti,952,Cheboin,Walter,Cheruiyot,Ind,Independent,IND,IND_CAW952_01,IND_CAW952_01
35,Kericho,191,Bureti,953,Chemosot,Kipkoech,Richard Rono,Ind,Independent,IND,IND_CAW953_01,IND_CAW953_01
35,Kericho,191,Bureti,953,Chemosot,Kipkurui,William Soi,Ind,Independent,IND,IND_CAW953_02,IND_CAW953_02
35,Kericho,191,Bureti,953,Chemosot,Kiprotich,Kirui  Simion,Ind,Independent,IND,IND_CAW953_03,IND_CAW953_03
35,Kericho,191,Bureti,953,Chemosot,Korir,Josphat Kiprono,62,Amani National Congress,ANC,ANC,62
35,Kericho,191,Bureti,953,Chemosot,Lang'At,Kenneth Cheruiyot,Ind,Independent,IND,IND_CAW953_04,IND_CAW953_04
35,Kericho,191,Bureti,953,Chemosot,Langat,John  Kipkoech,Ind,Independent,IND,IND_CAW953_05,IND_CAW953_05
35,Kericho,191,Bureti,953,Chemosot,Mibey,Anita  Cherono,15,United Democratic Alliance,UDA,UDA,15
35,Kericho,191,Bureti,953,Chemosot,Mutai,Jones  Kiplangat,Ind,Independent,IND,IND_CAW953_06,IND_CAW953_06
35,Kericho,191,Bureti,954,Litein,Chepkwony,Chepkemoi,54,Chama Cha Mashinani,CCM,CCM,54
35,Kericho,191,Bureti,954,Litein,Kibet,Walter Kosgei,Ind,Independent,IND,IND_CAW954_01,IND_CAW954_01
35,Kericho,191,Bureti,954,Litein,Kirui,Vincent Kipngeno,15,United Democratic Alliance,UDA,UDA,15
35,Kericho,191,Bureti,954,Litein,Langat,Benard,Ind,Independent,IND,IND_CAW954_02,IND_CAW954_02
35,Kericho,191,Bureti,955,Cheplanget,Bosuben,Hillary Kibet,15,United Democratic Alliance,UDA,UDA,15
35,Kericho,191,Bureti,955,Cheplanget,Kipngetich,Korir  Edward,54,Chama Cha Mashinani,CCM,CCM,54
35,Kericho,191,Bureti,955,Cheplanget,Kipronoh,Tonui  Hesborn,Ind,Independent,IND,IND_CAW955_01,IND_CAW955_01
35,Kericho,191,Bureti,956,Kapkatet,Birir,Amos  Kimutai,15,United Democratic Alliance,UDA,UDA,15
35,Kericho,191,Bureti,956,Kapkatet,Koech,John,21,Orange Democratic Movement,ODM,ODM,21
35,Kericho,191,Bureti,956,Kapkatet,Tonui,Julius Kipchirchir,Ind,Independent,IND,IND_CAW956_01,IND_CAW956_01
35,Kericho,192,Belgut,957,Waldai,Cadson,Kiplangat,Ind,Independent,IND,IND_CAW957_01,IND_CAW957_01
35,Kericho,192,Belgut,957,Waldai,Kipkoech,Vincent,33,Kenya African National Union,KANU,KANU,33
35,Kericho,192,Belgut,957,Waldai,Ngetich,Daniel  Kibore,Ind,Independent,IND,IND_CAW957_02,IND_CAW957_02
35,Kericho,192,Belgut,957,Waldai,Ronoh,Kipkoech Simon Arap,Ind,Independent,IND,IND_CAW957_03,IND_CAW957_03
35,Kericho,192,Belgut,957,Waldai,Siele,Julius  Kipkorir,15,United Democratic Alliance,UDA,UDA,15
35,Kericho,192,Belgut,958,Kabianga,Kipngeno,Geoffrey,62,Amani National Congress,ANC,ANC,62
35,Kericho,192,Belgut,958,Kabianga,Kiprotich,Erick  Korir,15,United Democratic Alliance,UDA,UDA,15
35,Kericho,192,Belgut,958,Kabianga,Mutai,Dominic Kipkirui,Ind,Independent,IND,IND_CAW958_01,IND_CAW958_01
35,Kericho,192,Belgut,959,Cheptororiet/Seretut,Chepkwony,David  Kipkoech,Ind,Independent,IND,IND_CAW959_01,IND_CAW959_01
35,Kericho,192,Belgut,959,Cheptororiet/Seretut,Kipkemoi,Rotich  Haron,15,United Democratic Alliance,UDA,UDA,15
35,Kericho,192,Belgut,959,Cheptororiet/Seretut,Kipngeno,Vincent,Ind,Independent,IND,IND_CAW959_02,IND_CAW959_02
35,Kericho,192,Belgut,959,Cheptororiet/Seretut,Kipruto,Silas,Ind,Independent,IND,IND_CAW959_03,IND_CAW959_03
35,Kericho,192,Belgut,959,Cheptororiet/Seretut,Simion,Kiplangat Maritim,Ind,Independent,IND,IND_CAW959_04,IND_CAW959_04
35,Kericho,192,Belgut,959,Cheptororiet/Seretut,Timothy,Kiplangat Ngenoh,33,Kenya African National Union,KANU,KANU,33
35,Kericho,192,Belgut,959,Cheptororiet/Seretut,Towett,Kipkirui Nelson,Ind,Independent,IND,IND_CAW959_05,IND_CAW959_05
35,Kericho,192,Belgut,960,Chaik,Cheruiyot,Harrison,33,Kenya African National Union,KANU,KANU,33
35,Kericho,192,Belgut,960,Chaik,Kibet,Sang  Benard,Ind,Independent,IND,IND_CAW960_01,IND_CAW960_01
35,Kericho,192,Belgut,960,Chaik,Koech,Kipyegon,15,United Democratic Alliance,UDA,UDA,15
35,Kericho,192,Belgut,960,Chaik,Korir,Kipkurui Mathew,Ind,Independent,IND,IND_CAW960_02,IND_CAW960_02
35,Kericho,192,Belgut,960,Chaik,Rogony,Kipkosgei,62,Amani National Congress,ANC,ANC,62
35,Kericho,192,Belgut,961,Kapsuser,Kibet,Chelangat Viddy,54,Chama Cha Mashinani,CCM,CCM,54
35,Kericho,192,Belgut,961,Kapsuser,Koech,Kelvin  Kimutai,Ind,Independent,IND,IND_CAW961_01,IND_CAW961_01
35,Kericho,192,Belgut,961,Kapsuser,Peter,Kibet  Kemoi,15,United Democratic Alliance,UDA,UDA,15
35,Kericho,193,Sigowet/Soin,962,Sigowet,Justice,Ronoh Kipngetich,Ind,Independent,IND,IND_CAW962_01,IND_CAW962_01
35,Kericho,193,Sigowet/Soin,962,Sigowet,Korir,David  Kipkemoi,Ind,Independent,IND,IND_CAW962_02,IND_CAW962_02
35,Kericho,193,Sigowet/Soin,962,Sigowet,Koskei,Kipkemoi Joseph,54,Chama Cha Mashinani,CCM,CCM,54
35,Kericho,193,Sigowet/Soin,962,Sigowet,Mitei,David  Kimutai,Ind,Independent,IND,IND_CAW962_03,IND_CAW962_03
35,Kericho,193,Sigowet/Soin,962,Sigowet,Ngeno,Frankline Kipsang,2,The National Vision Party,NVP,NVP,2
35,Kericho,193,Sigowet/Soin,962,Sigowet,Rogony,Kiprotich,15,United Democratic Alliance,UDA,UDA,15
35,Kericho,193,Sigowet/Soin,963,Kaplelartet,Bii,Erick  Kiprop,15,United Democratic Alliance,UDA,UDA,15
35,Kericho,193,Sigowet/Soin,963,Kaplelartet,Cheruiyot,Joseph  Kirui,Ind,Independent,IND,IND_CAW963_01,IND_CAW963_01
35,Kericho,193,Sigowet/Soin,963,Kaplelartet,Kipkoech,Mutai  Robert,Ind,Independent,IND,IND_CAW963_02,IND_CAW963_02
35,Kericho,193,Sigowet/Soin,963,Kaplelartet,Korir,Kipngetich Charles,Ind,Independent,IND,IND_CAW963_03,IND_CAW963_03
35,Kericho,193,Sigowet/Soin,963,Kaplelartet,Magoi,Benedictor Jepkogei,Ind,Independent,IND,IND_CAW963_04,IND_CAW963_04
35,Kericho,193,Sigowet/Soin,964,Soliat,Hanningtone,Cheruiyot Kirui,Ind,Independent,IND,IND_CAW964_01,IND_CAW964_01
35,Kericho,193,Sigowet/Soin,964,Soliat,Kipkoech,Albert,15,United Democratic Alliance,UDA,UDA,15
35,Kericho,193,Sigowet/Soin,964,Soliat,Ronoh,Victor,47,Farmers Party,FP,FP,47
35,Kericho,193,Sigowet/Soin,965,Soin,Kenneth,Kipkorir,Ind,Independent,IND,IND_CAW965_01,IND_CAW965_01
35,Kericho,193,Sigowet/Soin,965,Soin,Rop,Naaman Kipsigei,15,United Democratic Alliance,UDA,UDA,15
36,Bomet,194,Sotik,966,Ndanai/Abosi,Cheruiyot,Shadrack,54,Chama Cha Mashinani,CCM,CCM,54
36,Bomet,194,Sotik,966,Ndanai/Abosi,Kirui,Paul  Kipyegon,15,United Democratic Alliance,UDA,UDA,15
36,Bomet,194,Sotik,966,Ndanai/Abosi,Maritim,Wesley Kiprono,95,Green Thinking Action Party,GTAP,GTAP,95
36,Bomet,194,Sotik,967,Chemagel,Bernard,Bett  Kiprotich,54,Chama Cha Mashinani,CCM,CCM,54
36,Bomet,194,Sotik,967,Chemagel,Busienei,Dennis  Kiprotich,15,United Democratic Alliance,UDA,UDA,15
