County Code,County Name,Constituency Code,Constituency Name,Candidate Surname,Candidate Other Names,Party Code,Political Party Name,Abbreviation,Abbreviation Enhanced,Party Code Enhanced
7,Garissa,28,Balambala,Bare,Adan Muktar,62,Amani National Congress,ANC,ANC,62
7,Garissa,28,Balambala,Kahin,Issa Yarrow,33,Kenya African National Union,KANU,KANU,33
7,Garissa,28,Balambala,Shurie,Abdi Omar,27,Jubilee Party,JP,JP,27
7,Garissa,29,Lagdera,Farah,Malyun Abdi,41,United Democratic Movement,UDM,UDM,41
7,Garissa,29,Lagdera,Garane,Mohamed Hire,33,Kenya African National Union,KANU,KANU,33
7,Garissa,29,Lagdera,Hassan,Ali Sheikh,27,Jubilee Party,JP,JP,27
7,Garissa,29,Lagdera,Mohamed,Abdikadir Hussein,21,Orange Democratic Movement,ODM,ODM,21
7,Garissa,29,Lagdera,Mohamed,Feisal Mohammed,80,Usawa Kwa Wote Party,USAWA,USAWA,80
7,Garissa,29,Lagdera,Saytun,Abdulqani Ibrahim,15,United Democratic Alliance,UDA,UDA,15
7,Garissa,30,Dadaab,Ali,Ahmed Issack,33,Kenya African National Union,KANU,KANU,33
7,Garissa,30,Dadaab,Dubow,Abdikheir Abdullahi,21,Orange Democratic Movement,ODM,ODM,21
7,Garissa,30,Dadaab,Maalim,Farah,12,Wiper Democratic Movement- Kenya,WDM,WDM,12
7,Garissa,31,Fafi,Farah,Salah Yakub,15,United Democratic Alliance,UDA,UDA,15
7,Garissa,31,Fafi,Gedi,Mohamed Subey,62,Amani National Congress,ANC,ANC,62
7,Garissa,31,Fafi,Mohamed,Abdikhaim Osman,27,Jubilee Party,JP,JP,27
7,Garissa,31,Fafi,Shafat,Mohamed Diis,33,Kenya African National Union,KANU,KANU,33
7,Garissa,32,Ijara,Abass,Ahmed Ibrahim,21,Orange Democratic Movement,ODM,ODM,21
7,Garissa,32,Ijara,Abdi,Abdi Ali,37,National Agenda Party Of Kenya,NAPK,NAPK,37
7,Garissa,32,Ijara,Gedi,Abdullahi Mohamed,Ind,Independent,IND,IND_NAM32_01,IND_NAM32_01
7,Garissa,32,Ijara,Noor,Sophia Abdi,27,Jubilee Party,JP,JP,27
8,Wajir,33,Wajir North,Gulied,Daud Ibrahim,64,United Democratic Party,UDP,UDP,64
8,Wajir,33,Wajir North,Ibrahim,Ahmed Abdisalan,21,Orange Democratic Movement,ODM,ODM,21
8,Wajir,33,Wajir North,Madey,Abdinasir Hussein,41,United Democratic Movement,UDM,UDM,41
8,Wajir,33,Wajir North,Mohamed,Amin Hassan,46,United Party Of Independent Alliance,UPIA,UPIA,46
8,Wajir,33,Wajir North,Osman,Abdikadir Noor,85,Democratic Action Party-Kenya,DAP-K,DAP-K,85
8,Wajir,33,Wajir North,Osman,Abdullahi Hassan,27,Jubilee Party,JP,JP,27
8,Wajir,33,Wajir North,Saney,Ibrahim Abdi,15,United Democratic Alliance,UDA,UDA,15
8,Wajir,33,Wajir North,Shabelo,Abdikadir Mohamed,33,Kenya African National Union,KANU,KANU,33
8,Wajir,34,Wajir East,Abdi,Ahmed Bashir,33,Kenya African National Union,KANU,KANU,33
8,Wajir,34,Wajir East,Amin,Rashid Kassim,12,Wiper Democratic Movement- Kenya,WDM,WDM,12
8,Wajir,34,Wajir East,Hussein,Issa Omar,85,Democratic Action Party-Kenya,DAP-K,DAP-K,85
8,Wajir,34,Wajir East,Issack,Ismail Sheikh,21,Orange Democratic Movement,ODM,ODM,21
8,Wajir,34,Wajir East,Kalid,Hussein Salat,34,Safina,SAFINA,SAFINA,34
8,Wajir,34,Wajir East,Mohamed,Aden Daudi,27,Jubilee Party,JP,JP,27
8,Wajir,34,Wajir East,Samo,Tawfiq Bashir,83,National Ordinary Peoples Empowerment Union,NOPEU,NOPEU,83
8,Wajir,35,Tarbaj,Abullahi,Idris Abdi,27,Jubilee Party,JP,JP,27
8,Wajir,35,Tarbaj,Alasow,Osman Hassan,21,Orange Democratic Movement,ODM,ODM,21
8,Wajir,35,Tarbaj,Barre,Hussein Abdi,15,United Democratic Alliance,UDA,UDA,15
8,Wajir,35,Tarbaj,Gaal,Ahmed Bashane,14,Party Of National Unity,PNU,PNU,14
8,Wajir,36,Wajir West,Ali,Mohamedweli Hassan,41,United Democratic Movement,UDM,UDM,41
8,Wajir,36,Wajir West,Farah,Yussuf Mohamed,21,Orange Democratic Movement,ODM,ODM,21
8,Wajir,36,Wajir West,Ibrahim,Mohamed Abdikadir,80,Usawa Kwa Wote Party,USAWA,USAWA,80
8,Wajir,36,Wajir West,Khalif,Mohamed Ahmed,33,Kenya African National Union,KANU,KANU,33
8,Wajir,36,Wajir West,Mohamed,Ahmed Kolosh,15,United Democratic Alliance,UDA,UDA,15
8,Wajir,37,Eldas,Arale,Ahmed Boray,21,Orange Democratic Movement,ODM,ODM,21
8,Wajir,37,Eldas,Salat,Omar Haji,15,United Democratic Alliance,UDA,UDA,15
8,Wajir,37,Eldas,Wehliye,Adan Keynan,27,Jubilee Party,JP,JP,27
8,Wajir,38,Wajir South,Aden,Adow Mohammed,21,Orange Democratic Movement,ODM,ODM,21
8,Wajir,38,Wajir South,Ali,Dekow Nur,46,United Party Of Independent Alliance,UPIA,UPIA,46
8,Wajir,38,Wajir South,Ali,Khalif Abdi,41,United Democratic Movement,UDM,UDM,41
8,Wajir,38,Wajir South,Bulle,Mohamed Kahiye,62,Amani National Congress,ANC,ANC,62
8,Wajir,38,Wajir South,Mohammed,Mohamud Sheikh,27,Jubilee Party,JP,JP,27
8,Wajir,38,Wajir South,Nur,Abdullahi Yussuf,15,United Democratic Alliance,UDA,UDA,15
8,Wajir,38,Wajir South,Ogle,Mohamed Noor,12,Wiper Democratic Movement- Kenya,WDM,WDM,12
8,Wajir,38,Wajir South,Osman,Hussein Saney,64,United Democratic Party,UDP,UDP,64
8,Wajir,38,Wajir South,Sirat,Mahamud Muhumed,33,Kenya African National Union,KANU,KANU,33
9,Mandera,39,Mandera West,Abey,Ali Mohamed,1,National Rainbow Coalition-Kenya,NARC-KENYA,NARC-KENYA,1
9,Mandera,39,Mandera West,Adan,Abdullahi Gedow,15,United Democratic Alliance,UDA,UDA,15
9,Mandera,39,Mandera West,Haji,Ahmed Ibrahim,27,Jubilee Party,JP,JP,27
9,Mandera,39,Mandera West,Hassan,Harun Issack,Ind,Independent,IND,IND_NAM39_01,IND_NAM39_01
9,Mandera,39,Mandera West,Issak,Mohamed Suraw,21,Orange Democratic Movement,ODM,ODM,21
9,Mandera,39,Mandera West,Mohamed,Abdullahi Ibrahim,Ind,Independent,IND,IND_NAM39_02,IND_NAM39_02
9,Mandera,39,Mandera West,Yussuf,Adan Haji,41,United Democratic Movement,UDM,UDM,41
9,Mandera,40,Banissa,Abdullahi,Adan Mohamed,21,Orange Democratic Movement,ODM,ODM,21
9,Mandera,40,Banissa,Enow,Nurdin Adan,27,Jubilee Party,JP,JP,27
9,Mandera,40,Banissa,Hassan,Kulow Maalim,41,United Democratic Movement,UDM,UDM,41
9,Mandera,40,Banissa,Hillow,Shaban Hassan,15,United Democratic Alliance,UDA,UDA,15
9,Mandera,41,Mandera North,Abdullaih,Bashir Sheikh,41,United Democratic Movement,UDM,UDM,41
9,Mandera,41,Mandera North,Ali,Abdi Mohamed,14,Party Of National Unity,PNU,PNU,14
9,Mandera,41,Mandera North,Bardad,Mohamed Farah,27,Jubilee Party,JP,JP,27
9,Mandera,41,Mandera North,Dahir,Bashir Ahmed,12,Wiper Democratic Movement- Kenya,WDM,WDM,12
9,Mandera,41,Mandera North,Herin,Hussein Abshiro,21,Orange Democratic Movement,ODM,ODM,21
9,Mandera,42,Mandera South,Abey,Abdi Hassan,21,Orange Democratic Movement,ODM,ODM,21
9,Mandera,42,Mandera South,Ali,Adan Haji,27,Jubilee Party,JP,JP,27
9,Mandera,42,Mandera South,Gabow,Mohamed Sheikh,15,United Democratic Alliance,UDA,UDA,15
9,Mandera,42,Mandera South,Haro,Abdul Ebrahim,41,United Democratic Movement,UDM,UDM,41
9,Mandera,42,Mandera South,Osman,Mohamed Abdi,33,Kenya African National Union,KANU,KANU,33
9,Mandera,42,Mandera South,Sheikh,Mohammed Issak,90,Umoja Summit Party,USP,USP,90
9,Mandera,42,Mandera South,Somo,Hussein Adan,Ind,Independent,IND,IND_NAM42_01,IND_NAM42_01
9,Mandera,43,Mandera East,Abdi,Alio Abdullahi,33,Kenya African National Union,KANU,KANU,33
9,Mandera,43,Mandera East,Abdirahman,Husseinweytan Mohamed,21,Orange Democratic Movement,ODM,ODM,21
9,Mandera,43,Mandera East,Hassan,Abdikadir Sheikh,27,Jubilee Party,JP,JP,27
9,Mandera,43,Mandera East,Hassan,Hasheem Simba Gedow,65,Kenya Reform Party,KRP,KRP,65
9,Mandera,43,Mandera East,Maalim,Omar Mohamed,41,United Democratic Movement,UDM,UDM,41
9,Mandera,44,Lafey,Abdirahman,Mohamed Abdi,27,Jubilee Party,JP,JP,27
9,Mandera,44,Lafey,Ibrahim,Abdi Mude,41,United Democratic Movement,UDM,UDM,41
9,Mandera,44,Lafey,Mohamed,Abdikarim Ali,21,Orange Democratic Movement,ODM,ODM,21
9,Mandera,44,Lafey,Mohamud,Abdi Rashid Adan,12,Wiper Democratic Movement- Kenya,WDM,WDM,12
9,Mandera,44,Lafey,Wardere,Amran,15,United Democratic Alliance,UDA,UDA,15
10,Marsabit,45,Moyale,Ali,Ali Issack,8,Devolution Empowerment Party,DEP,DEP,8
10,Marsabit,45,Moyale,Diba,Hassan Wario,85,Democratic Action Party-Kenya,DAP-K,DAP-K,85
10,Marsabit,45,Moyale,Duba,Roba Sharu,27,Jubilee Party,JP,JP,27
10,Marsabit,45,Moyale,Jaldesa,Galm Guracha,15,United Democratic Alliance,UDA,UDA,15
10,Marsabit,45,Moyale,Jaldesa,Guyo Waqo,46,United Party Of Independent Alliance,UPIA,UPIA,46
10,Marsabit,45,Moyale,Roba,Hassan Guyo,12,Wiper Democratic Movement- Kenya,WDM,WDM,12
10,Marsabit,45,Moyale,Said,Ahmed Sabir Sheikh,23,Forum For Restoration Of Democracy-Kenya,FORD-KENYA,FORD-KENYA,23
10,Marsabit,45,Moyale,Tafara,Ababa Chanasa,21,Orange Democratic Movement,ODM,ODM,21
10,Marsabit,45,Moyale,Wario,Qalicha Gufu,41,United Democratic Movement,UDM,UDM,41
10,Marsabit,45,Moyale,Woche,Ibrahim Gollo,33,Kenya African National Union,KANU,KANU,33
10,Marsabit,46,North Horr,Adhe,Wario Guyo,33,Kenya African National Union,KANU,KANU,33
10,Marsabit,46,North Horr,Bashuna,Sabdiyo,27,Jubilee Party,JP,JP,27
10,Marsabit,46,North Horr,Ibrae,Peter Molu,12,Wiper Democratic Movement- Kenya,WDM,WDM,12
10,Marsabit,47,Saku,Abdubah,Alexander Barilleh,12,Wiper Democratic Movement- Kenya,WDM,WDM,12
10,Marsabit,47,Saku,Boru,Adan Wario,41,United Democratic Movement,UDM,UDM,41
10,Marsabit,47,Saku,Ejersa,Waqo Dulacha,27,Jubilee Party,JP,JP,27
10,Marsabit,47,Saku,Kula,Ibrahim Wako,32,Communist Party Of Kenya,CPK,CPK,32
10,Marsabit,47,Saku,Mado,Mamo Waqo,62,Amani National Congress,ANC,ANC,62
10,Marsabit,47,Saku,Raso,Dido Ali,15,United Democratic Alliance,UDA,UDA,15
10,Marsabit,47,Saku,Waqo,Halkano Diida,Ind,Independent,IND,IND_NAM47_01,IND_NAM47_01
10,Marsabit,48,Laisamis,Arbelle,Marselino Malimo,46,United Party Of Independent Alliance,UPIA,UPIA,46
10,Marsabit,48,Laisamis,Labarakwe,Stephen Longoida,62,Amani National Congress,ANC,ANC,62
10,Marsabit,48,Laisamis,Lekuton,Joseph,41,United Democratic Movement,UDM,UDM,41
10,Marsabit,48,Laisamis,Lesilau,Francis Longory,33,Kenya African National Union,KANU,KANU,33
10,Marsabit,48,Laisamis,Lkayo,Peter Ltinga,21,Orange Democratic Movement,ODM,ODM,21
10,Marsabit,48,Laisamis,Loltome,Mathew Lole,15,United Democratic Alliance,UDA,UDA,15
10,Marsabit,48,Laisamis,Pantoren,Elizabeth Pius,14,Party Of National Unity,PNU,PNU,14
10,Marsabit,48,Laisamis,Timado,Lino Lechet,12,Wiper Democratic Movement- Kenya,WDM,WDM,12
11,Isiolo,49,Isiolo North,Abakula,Ali Dida,21,Orange Democratic Movement,ODM,ODM,21
11,Isiolo,49,Isiolo North,Abukar,Osman Shariff,87,Chama Cha Kazi,KAZI,KAZI,87
11,Isiolo,49,Isiolo North,Boru,Abdilatif Abdi,15,United Democratic Alliance,UDA,UDA,15
11,Isiolo,49,Isiolo North,Godana,Abdi Adan,41,United Democratic Movement,UDM,UDM,41
11,Isiolo,49,Isiolo North,Guyo,Mohamed Abdikadir,46,United Party Of Independent Alliance,UPIA,UPIA,46
11,Isiolo,49,Isiolo North,Halake,Abshiro Soka,33,Kenya African National Union,KANU,KANU,33
11,Isiolo,49,Isiolo North,Hassan,Feisal Abdullahi,Ind,Independent,IND,IND_NAM49_01,IND_NAM49_01
11,Isiolo,49,Isiolo North,Hulufo,Hassan Oda,Ind,Independent,IND,IND_NAM49_02,IND_NAM49_02
11,Isiolo,49,Isiolo North,James,Fred Muriungi,34,Safina,SAFINA,SAFINA,34
11,Isiolo,49,Isiolo North,Lomwa,Joseph Samal,27,Jubilee Party,JP,JP,27
11,Isiolo,49,Isiolo North,Mworia,Lucy Nyoroka,8,Devolution Empowerment Party,DEP,DEP,8
11,Isiolo,49,Isiolo North,Thuranira,Mwenda Munene,14,Party Of National Unity,PNU,PNU,14
11,Isiolo,49,Isiolo North,Wario,Abduba Galgalo,80,Usawa Kwa Wote Party,USAWA,USAWA,80
11,Isiolo,49,Isiolo North,Woche,Fatuma Ali,23,Forum For Restoration Of Democracy-Kenya,FORD-KENYA,FORD-KENYA,23
11,Isiolo,50,Isiolo South,Bidu,Mohamed Tubi,27,Jubilee Party,JP,JP,27
11,Isiolo,50,Isiolo South,Dida,Suleyman Boru,15,United Democratic Alliance,UDA,UDA,15
11,Isiolo,50,Isiolo South,Jaldesa,Abdullahi Banticha,33,Kenya African National Union,KANU,KANU,33
11,Isiolo,50,Isiolo South,Tepo,Abdi Koropu,21,Orange Democratic Movement,ODM,ODM,21
12,Meru,51,Igembe South,Baithili,Moses Kithinji,62,Amani National Congress,ANC,ANC,62
12,Meru,51,Igembe South,Kailikia,Oliver Macharia,83,National Ordinary Peoples Empowerment Union,NOPEU,NOPEU,83
12,Meru,51,Igembe South,Kailikia,Patrick Mutea,Ind,Independent,IND,IND_NAM51_01,IND_NAM51_01
12,Meru,51,Igembe South,Kalunge,Jacob Gikundi,Ind,Independent,IND,IND_NAM51_02,IND_NAM51_02
12,Meru,51,Igembe South,Kelvin,Murithi Thuranira,Ind,Independent,IND,IND_NAM51_03,IND_NAM51_03
12,Meru,51,Igembe South,Kirema,Jack Smart James Kiriinya,Ind,Independent,IND,IND_NAM51_04,IND_NAM51_04
12,Meru,51,Igembe South,Kiunga,Mutuma Salesio,Ind,Independent,IND,IND_NAM51_05,IND_NAM51_05
12,Meru,51,Igembe South,M Munoru,Jacob Mungathia,21,Orange Democratic Movement,ODM,ODM,21
12,Meru,51,Igembe South,Maina,Esther Nyokabi,Ind,Independent,IND,IND_NAM51_06,IND_NAM51_06
12,Meru,51,Igembe South,Mati,Stanley Karuti,Ind,Independent,IND,IND_NAM51_07,IND_NAM51_07
12,Meru,51,Igembe South,Miriti,Ishmael Karithi,34,Safina,SAFINA,SAFINA,34
12,Meru,51,Igembe South,Mwambia,Sisto Tuta,Ind,Independent,IND,IND_NAM51_08,IND_NAM51_08
12,Meru,51,Igembe South,Mwenda,Mzalendo Joseph Mithika,27,Jubilee Party,JP,JP,27
12,Meru,51,Igembe South,Mwirigi,John Paul,15,United Democratic Alliance,UDA,UDA,15
12,Meru,52,Igembe Central,Iringo,Cyprian Kubai,15,United Democratic Alliance,UDA,UDA,15
12,Meru,52,Igembe Central,Joseph,Kainga Eric,Ind,Independent,IND,IND_NAM52_01,IND_NAM52_01
12,Meru,52,Igembe Central,Kamencu,Peter Muchangi,Ind,Independent,IND,IND_NAM52_02,IND_NAM52_02
12,Meru,52,Igembe Central,Karema,Eunice,13,Democratic Party Of Kenya,DP,DP,13
12,Meru,52,Igembe Central,Karitho,Kiili Daniel,27,Jubilee Party,JP,JP,27
12,Meru,52,Igembe Central,Kathata,Harriet Karamana Gitonga,Ind,Independent,IND,IND_NAM52_03,IND_NAM52_03
12,Meru,52,Igembe Central,M'ajoi,Jacob Mati,Ind,Independent,IND,IND_NAM52_04,IND_NAM52_04
12,Meru,52,Igembe Central,M'ibuathu,Isaiah Kaunyangi,83,National Ordinary Peoples Empowerment Union,NOPEU,NOPEU,83
12,Meru,52,Igembe Central,Mutethia,Nicholas,Ind,Independent,IND,IND_NAM52_05,IND_NAM52_05
12,Meru,52,Igembe Central,Mutia,James Kiburi,14,Party Of National Unity,PNU,PNU,14
12,Meru,52,Igembe Central,Mutirithia,Harrison Muthamia,82,The Service Party,TSP,TSP,82
12,Meru,52,Igembe Central,Mwirichia,Gitari Joseph,80,Usawa Kwa Wote Party,USAWA,USAWA,80
12,Meru,52,Igembe Central,Mwito,Romano Mugambi,8,Devolution Empowerment Party,DEP,DEP,8
12,Meru,52,Igembe Central,Thuranira,Kubai Morris,Ind,Independent,IND,IND_NAM52_06,IND_NAM52_06
12,Meru,53,Igembe North,Kamau,Purity Kawira,Ind,Independent,IND,IND_NAM53_01,IND_NAM53_01
12,Meru,53,Igembe North,M'anaiba,Julius Taitumu,15,United Democratic Alliance,UDA,UDA,15
12,Meru,53,Igembe North,M'mithiaru,Ntoitha,Ind,Independent,IND,IND_NAM53_02,IND_NAM53_02
12,Meru,53,Igembe North,M'uthari,Joseph M'eruaki,82,The Service Party,TSP,TSP,82
12,Meru,53,Igembe North,Maoka,Richard Maore,27,Jubilee Party,JP,JP,27
12,Meru,53,Igembe North,Muriki,Munuru Pius,80,Usawa Kwa Wote Party,USAWA,USAWA,80
12,Meru,53,Igembe North,Wamataa,Kagwima Justus William,14,Party Of National Unity,PNU,PNU,14
12,Meru,54,Tigania West,Kaloo,Mung'athia Stephen,Ind,Independent,IND,IND_NAM54_01,IND_NAM54_01
12,Meru,54,Tigania West,Karithi,David,27,Jubilee Party,JP,JP,27
12,Meru,54,Tigania West,Karugu,Muthuri Jesse,Ind,Independent,IND,IND_NAM54_02,IND_NAM54_02
12,Meru,54,Tigania West,Laichena,Edward Mwenda,Ind,Independent,IND,IND_NAM54_03,IND_NAM54_03
12,Meru,54,Tigania West,Laichena,Mugambi Francis,Ind,Independent,IND,IND_NAM54_04,IND_NAM54_04
12,Meru,54,Tigania West,Maitai,Murathi Erastus,83,National Ordinary Peoples Empowerment Union,NOPEU,NOPEU,83
12,Meru,54,Tigania West,Mathiu,John Kaugiria,21,Orange Democratic Movement,ODM,ODM,21
12,Meru,54,Tigania West,Murithi,Tonny,Ind,Independent,IND,IND_NAM54_05,IND_NAM54_05
12,Meru,54,Tigania West,Mutunga,John Kanyuithia,15,United Democratic Alliance,UDA,UDA,15
12,Meru,54,Tigania West,Mwenda,Nicholas Karani,Ind,Independent,IND,IND_NAM54_06,IND_NAM54_06
12,Meru,54,Tigania West,Mwiria,Kilemi,8,Devolution Empowerment Party,DEP,DEP,8
12,Meru,54,Tigania West,Ndubai,Peter,13,Democratic Party Of Kenya,DP,DP,13
12,Meru,55,Tigania East,Aburi,Lawrence Mpuru,83,National Ordinary Peoples Empowerment Union,NOPEU,NOPEU,83
12,Meru,55,Tigania East,Kabeabea,Josphat Gichunge Mwirabua,15,United Democratic Alliance,UDA,UDA,15
12,Meru,55,Tigania East,Kirianki,Dickson Muriki,80,Usawa Kwa Wote Party,USAWA,USAWA,80
12,Meru,55,Tigania East,Kirimi,Jackson,Ind,Independent,IND,IND_NAM55_01,IND_NAM55_01
12,Meru,55,Tigania East,Kirimi,Karinguri Andrian,Ind,Independent,IND,IND_NAM55_02,IND_NAM55_02
12,Meru,55,Tigania East,M'liburu,Tarasila Kawiria,Ind,Independent,IND,IND_NAM55_03,IND_NAM55_03
12,Meru,55,Tigania East,Muthomi,Wycliff Muchena,27,Jubilee Party,JP,JP,27
12,Meru,55,Tigania East,Mutiga,Dominic,Ind,Independent,IND,IND_NAM55_04,IND_NAM55_04
12,Meru,55,Tigania East,Mwenda,Harrison,Ind,Independent,IND,IND_NAM55_05,IND_NAM55_05
12,Meru,55,Tigania East,Nangithia,Robert Mburung'a,34,Safina,SAFINA,SAFINA,34
12,Meru,55,Tigania East,Ntuala,Samuel Gikundi,12,Wiper Democratic Movement- Kenya,WDM,WDM,12
12,Meru,56,North Imenti,Dawood,Abdul Rahim,Ind,Independent,IND,IND_NAM56_01,IND_NAM56_01
12,Meru,56,North Imenti,Itewa,Zablon Mathenge,21,Orange Democratic Movement,ODM,ODM,21
12,Meru,56,North Imenti,Julius,Elias Murega,82,The Service Party,TSP,TSP,82
12,Meru,56,North Imenti,Kiragu,Beatrice Karwitha,27,Jubilee Party,JP,JP,27
12,Meru,56,North Imenti,Mucheke,Halima Yussuf,15,United Democratic Alliance,UDA,UDA,15
12,Meru,56,North Imenti,Mugwuku,Ashford Muriuki,28,Maendeleo Democratic Party,MDP,MDP,28
12,Meru,56,North Imenti,Muketha,Kenneth Muriuki,Ind,Independent,IND,IND_NAM56_02,IND_NAM56_02
12,Meru,56,North Imenti,Muriuki,Caroline Karimi,8,Devolution Empowerment Party,DEP,DEP,8
12,Meru,56,North Imenti,Mwenda,Ken,Ind,Independent,IND,IND_NAM56_03,IND_NAM56_03
12,Meru,56,North Imenti,Mwirigi,Eric Mutwiri,Ind,Independent,IND,IND_NAM56_04,IND_NAM56_04
12,Meru,56,North Imenti,Stanley,Nimrod Bundi,62,Amani National Congress,ANC,ANC,62
12,Meru,57,Buuri,Angaine,John Mugambi,8,Devolution Empowerment Party,DEP,DEP,8
12,Meru,57,Buuri,Gatobu,Bonface Kinoti,27,Jubilee Party,JP,JP,27
12,Meru,57,Buuri,Kaburia,Jeremy Gitonga,Ind,Independent,IND,IND_NAM57_01,IND_NAM57_01
12,Meru,57,Buuri,Kimathi,Royford Kirimi,34,Safina,SAFINA,SAFINA,34
12,Meru,57,Buuri,Maitethia,Kenneth Kiome,65,Kenya Reform Party,KRP,KRP,65
12,Meru,57,Buuri,Mbaabu,Alex Guantai,Ind,Independent,IND,IND_NAM57_02,IND_NAM57_02
12,Meru,57,Buuri,Mwiti,Miriti Joshua,Ind,Independent,IND,IND_NAM57_03,IND_NAM57_03
12,Meru,57,Buuri,Rindikiri,Mugambi Murwithania,15,United Democratic Alliance,UDA,UDA,15
12,Meru,57,Buuri,Ringera,Steve,Ind,Independent,IND,IND_NAM57_04,IND_NAM57_04
12,Meru,57,Buuri,Stephen,Paul Bundi,Ind,Independent,IND,IND_NAM57_05,IND_NAM57_05
12,Meru,57,Buuri,Wanjugu,Alice Wambui,82,The Service Party,TSP,TSP,82
12,Meru,58,Central Imenti,Kagwiria,Fridah,44,Party Of Democratic Unity,PDU,PDU,44
12,Meru,58,Central Imenti,Kirima,Moses Nguchine,15,United Democratic Alliance,UDA,UDA,15
12,Meru,58,Central Imenti,Makathimo,Mwenda Kiambi,82,The Service Party,TSP,TSP,82
12,Meru,58,Central Imenti,Mbaya,Julius Kimathi,27,Jubilee Party,JP,JP,27
12,Meru,58,Central Imenti,Mugiira,Munyua Job,Ind,Independent,IND,IND_NAM58_01,IND_NAM58_01
12,Meru,58,Central Imenti,Mungania,Jason Kiambi,Ind,Independent,IND,IND_NAM58_02,IND_NAM58_02
12,Meru,58,Central Imenti,Mutai,Kk,Ind,Independent,IND,IND_NAM58_03,IND_NAM58_03
12,Meru,58,Central Imenti,Mwirigi,Martin Kathurima,34,Safina,SAFINA,SAFINA,34
12,Meru,59,South Imenti,Gatobu,Mwenda Patrick,Ind,Independent,IND,IND_NAM59_01,IND_NAM59_01
12,Meru,59,South Imenti,Ithinji,Dr Shadrack Mwiti,27,Jubilee Party,JP,JP,27
12,Meru,59,South Imenti,Kathaara,Ashford Mwiti Kirimi,15,United Democratic Alliance,UDA,UDA,15
12,Meru,59,South Imenti,Kathendu,Anderson Mwiti,13,Democratic Party Of Kenya,DP,DP,13
12,Meru,59,South Imenti,Kiambi,Jessy Jasper Muthomi,Ind,Independent,IND,IND_NAM59_02,IND_NAM59_02
12,Meru,59,South Imenti,Kimathi,Elizabeth Gatwiri,81,United Progressive Alliance,UPA,UPA,81
12,Meru,59,South Imenti,Kinoti,Patrick Kiruja,80,Usawa Kwa Wote Party,USAWA,USAWA,80
12,Meru,59,South Imenti,Kirimi,Frankline,34,Safina,SAFINA,SAFINA,34
12,Meru,59,South Imenti,Mboroki,Purity Gakii,83,National Ordinary Peoples Empowerment Union,NOPEU,NOPEU,83
12,Meru,59,South Imenti,Murithi,Noel,Ind,Independent,IND,IND_NAM59_03,IND_NAM59_03
12,Meru,59,South Imenti,Mutwiri,Gideon Kimathi,8,Devolution Empowerment Party,DEP,DEP,8
12,Meru,59,South Imenti,Mwarania,Peter Murithi,Ind,Independent,IND,IND_NAM59_04,IND_NAM59_04
12,Meru,59,South Imenti,Mwega,Cornelius Muthuri,Ind,Independent,IND,IND_NAM59_05,IND_NAM59_05
13,Tharaka - Nithi,60,Maara,Bongo,Lawrence Gitonga Kaburu,27,Jubilee Party,JP,JP,27
13,Tharaka - Nithi,60,Maara,Kamundi,Sammy Micheni,Ind,Independent,IND,IND_NAM60_01,IND_NAM60_01
13,Tharaka - Nithi,60,Maara,Marangu,Carlos Mwandiki,Ind,Independent,IND,IND_NAM60_02,IND_NAM60_02
13,Tharaka - Nithi,60,Maara,Mbiuki,Japhet Miriti Kareke,15,United Democratic Alliance,UDA,UDA,15
13,Tharaka - Nithi,60,Maara,Miriti,Faridah Nkatha,83,National Ordinary Peoples Empowerment Union,NOPEU,NOPEU,83
13,Tharaka - Nithi,60,Maara,Nyaga,Germano Miriti,80,Usawa Kwa Wote Party,USAWA,USAWA,80
13,Tharaka - Nithi,60,Maara,Rutere,Salome Kagendo,Ind,Independent,IND,IND_NAM60_03,IND_NAM60_03
13,Tharaka - Nithi,61,Chuka Igambang'ombe,Gitonga,Maltex Kaunda,Ind,Independent,IND,IND_NAM61_01,IND_NAM61_01
13,Tharaka - Nithi,61,Chuka Igambang'ombe,Kathee,Kathee-Gwa,12,Wiper Democratic Movement- Kenya,WDM,WDM,12
13,Tharaka - Nithi,61,Chuka Igambang'ombe,Mbabu,John,Ind,Independent,IND,IND_NAM61_02,IND_NAM61_02
13,Tharaka - Nithi,61,Chuka Igambang'ombe,Micheni,Erick Muthomi,82,The Service Party,TSP,TSP,82
13,Tharaka - Nithi,61,Chuka Igambang'ombe,Mugambi,Jamlick Mbae,Ind,Independent,IND,IND_NAM61_03,IND_NAM61_03
13,Tharaka - Nithi,61,Chuka Igambang'ombe,Mutegi,Mercy Kirito,27,Jubilee Party,JP,JP,27
13,Tharaka - Nithi,61,Chuka Igambang'ombe,Njagi,Godfrey Mutua,Ind,Independent,IND,IND_NAM61_04,IND_NAM61_04
13,Tharaka - Nithi,61,Chuka Igambang'ombe,Ntwiga,Patrick Munene,15,United Democratic Alliance,UDA,UDA,15
13,Tharaka - Nithi,62,Tharaka,Kabisani,Francis Kijogi Mutegi,27,Jubilee Party,JP,JP,27
13,Tharaka - Nithi,62,Tharaka,Marigu,Benson Muchomba,Ind,Independent,IND,IND_NAM62_01,IND_NAM62_01
13,Tharaka - Nithi,62,Tharaka,Murugara,George Gitonga,15,United Democratic Alliance,UDA,UDA,15
13,Tharaka - Nithi,62,Tharaka,Mwangangi,Sabastian Njagi,82,The Service Party,TSP,TSP,82
